state_code,county_code,site_number,parameter_code,poc,parameter_name,open_date,close_date,concurred_exclusions,dominant_source,measurement_scale,measurement_scale_def,monitoring_objective,last_method_code,last_method_description,last_method_begin_date,naaqs_primary_monitor,qa_primary_monitor,monitor_type,networks,monitoring_agency_code,monitoring_agency,si_id,latitude,longitude,datum,lat_lon_accuracy,elevation,probe_height,pl_probe_location,local_site_name,address,state_name,county_name,city_name,cbsa_code,cbsa_name,csa_code,csa_name,tribal_code,tribe_name
27,123,6031,14129,1,Lead (TSP) LC,2019-09-12,,,POINT,MIDDLE SCALE,100 M TO 500 M,SOURCE ORIENTED,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2019-12-21,Y,,SPM,,0700,"Minnesota Pollution Control Agency, Division Of Air Quality",104660,45.074799,-93.030755,NAD83,1.59,285.0,2.0,GROUND LEVEL SUPPORT,White Bear Township E,4400 Otter Lake Road,Minnesota,Ramsey,Not in a City,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",378,"Minneapolis-St. Paul, MN-WI",,
29,099,0027,14129,1,Lead (TSP) LC,2011-06-16,,,,MIDDLE SCALE,100 M TO 500 M,HIGHEST CONCENTRATION; SOURCE ORIENTED,813,HI-VOL - ICP-MS  FRM; Heated ultrasonic 1.03M HNO3/2.23M HCl or Hot block 1:19 v/v HNO3,2016-07-01,Y,Y,SLAMS,,0588,Missouri Laboratory  Services Program,96236,38.26351,-90.37993,NAD83,20.0,142.0,3.0,GROUND LEVEL SUPPORT,"Herculaneum, Mott Street","MOTT STREET: 360 Short Street, Herculaneum, 63048",Missouri,Jefferson,Herculaneum,41180,"St. Louis, MO-IL",476,"St. Louis-St. Charles-Farmington, MO-IL",,
29,099,0020,14129,1,Lead (TSP) LC,2009-01-01,,,POINT,NEIGHBORHOOD,500 M TO 4KM,HIGHEST CONCENTRATION; SOURCE ORIENTED,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2013-01-01,Y,Y,INDUSTRIAL,,1252,Missouri Dept Of Natural Resources,94582,38.26351,-90.37993,WGS84,20.0,142.0,2.0,OTHER,"Herculaneum, City Hall (Mott Street)","MOTT STREET: 747 Mott Street, Herculaneum, MO 63048",Missouri,Jefferson,Herculaneum,41180,"St. Louis, MO-IL",476,"St. Louis-St. Charles-Farmington, MO-IL",,
29,099,0027,14129,2,Lead (TSP) LC,2011-06-16,,,POINT,MIDDLE SCALE,100 M TO 500 M,HIGHEST CONCENTRATION; SOURCE ORIENTED,813,HI-VOL - ICP-MS  FRM; Heated ultrasonic 1.03M HNO3/2.23M HCl or Hot block 1:19 v/v HNO3,2016-07-01,,,SLAMS,,0588,Missouri Laboratory  Services Program,96236,38.26351,-90.37993,NAD83,20.0,142.0,3.0,GROUND LEVEL SUPPORT,"Herculaneum, Mott Street","MOTT STREET: 360 Short Street, Herculaneum, 63048",Missouri,Jefferson,Herculaneum,41180,"St. Louis, MO-IL",476,"St. Louis-St. Charles-Farmington, MO-IL",,
29,093,0016,14129,2,Lead (TSP) LC,2009-01-01,,All (2011-11-29 - Present),POINT,MIDDLE SCALE,100 M TO 500 M,SOURCE ORIENTED,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2017-03-02,,,INDUSTRIAL,,1288,Doe Run Buick,8656,37.624064,-91.128396,WGS84,4.5,458.0,3.0,OTHER,Doe Run Buick - South #1,"DOE RUN BUICK - SOUTH#1:HC1 Box 1395 HWY KK Buick, MO 65439",Missouri,Iron,Not in a City,,,,,,
29,093,0021,14129,1,Lead (TSP) LC,2009-01-01,,All (2011-11-29 - Present),POINT,MIDDLE SCALE,100 M TO 500 M,SOURCE ORIENTED,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2017-03-02,Y,Y,INDUSTRIAL,,1288,Doe Run Buick,8658,37.651843,-91.131066,WGS84,4.5,440.0,2.5,OTHER,Doe Run Buick - North # 5,"DOE RUN BUICK - NORTH#5:HC1 Box 1395 HWY 32  Buick, MO 65439",Missouri,Iron,Not in a City,,,,,,
29,099,0024,14129,2,Lead (TSP) LC,2009-01-01,2019-12-31,All (2011-10-15 - 2019-12-31),POINT,NEIGHBORHOOD,500 M TO 4KM,SOURCE ORIENTED,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2013-01-01,,,,,1290,Doe Run Herculaneum,94586,38.25872,-90.38091,WGS84,20.0,141.0,2.0,OTHER,"Herculaneum, Church Street","CHURCH STREET: 951 Church Street, Herculaneum, MO 63048",Missouri,Jefferson,Herculaneum,41180,"St. Louis, MO-IL",476,"St. Louis-St. Charles-Farmington, MO-IL",,
29,093,0034,14129,1,Lead (TSP) LC,2010-11-22,,,POINT,MIDDLE SCALE,100 M TO 500 M,HIGHEST CONCENTRATION; SOURCE ORIENTED,813,HI-VOL - ICP-MS  FRM; Heated ultrasonic 1.03M HNO3/2.23M HCl or Hot block 1:19 v/v HNO3,2016-07-01,Y,Y,SLAMS,,0588,Missouri Laboratory  Services Program,96008,37.65214,-91.11689,WGS84,4.5,434.0,2.13,OTHER,Buick NE,BUICK NE: 347 Power Lane,Missouri,Iron,Not in a City,,,,,,
29,093,0034,14129,2,Lead (TSP) LC,2010-11-22,,,POINT,MIDDLE SCALE,100 M TO 500 M,HIGHEST CONCENTRATION; SOURCE ORIENTED,813,HI-VOL - ICP-MS  FRM; Heated ultrasonic 1.03M HNO3/2.23M HCl or Hot block 1:19 v/v HNO3,2016-07-01,,,SLAMS,,0588,Missouri Laboratory  Services Program,96008,37.65214,-91.11689,WGS84,4.5,434.0,2.13,OTHER,Buick NE,BUICK NE: 347 Power Lane,Missouri,Iron,Not in a City,,,,,,
29,093,9008,14129,1,Lead (TSP) LC,2010-12-01,,,POINT,MIDDLE SCALE,100 M TO 500 M,SOURCE ORIENTED,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2017-03-02,Y,,INDUSTRIAL,,1288,Doe Run Buick,96098,37.65214,-91.11689,WGS84,4.5,434.0,2.13,OTHER,Doe Run Buick - Buick NE,BUICK NE; 347 Power Lane,Missouri,Iron,Not in a City,,,,,,
29,087,0008,14129,1,Lead (TSP) LC,2012-08-01,,,POINT,MIDDLE SCALE,100 M TO 500 M,SOURCE ORIENTED,813,HI-VOL - ICP-MS  FRM; Heated ultrasonic 1.03M HNO3/2.23M HCl or Hot block 1:19 v/v HNO3,2016-07-01,Y,,SLAMS,,0588,Missouri Laboratory  Services Program,8645,40.027222,-95.235833,WGS84,303.63,0.0,2.1,OTHER,"Forest City, Exide Levee (ESP SCHULYKILL WEST SITE LOCATED ON A LEVEE)","FOREST CITY, EXIDE LEVEE: 300 S. Washington St., Oregon, MO 64473",Missouri,Holt,Forest City,,,,,,
29,099,0005,14129,2,Lead (TSP) LC,2018-01-01,,,POINT,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE; SOURCE ORIENTED,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2018-01-01,,,SLAMS,,1290,Doe Run Herculaneum,8720,38.267085,-90.378853,WGS84,1.0,140.0,7.75,TOP OF BUILDING,,"DUNKLIN HIGH SCHOOL: 1 Black Cat Dr., Herculaneum, MO, 63048",Missouri,Jefferson,Herculaneum,41180,"St. Louis, MO-IL",476,"St. Louis-St. Charles-Farmington, MO-IL",,
29,093,0027,14129,2,Lead (TSP) LC,2009-01-01,,All (2013-10-01 - Present),POINT,MIDDLE SCALE,100 M TO 500 M,SOURCE ORIENTED,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2016-04-01,,,INDUSTRIAL,,1289,Doe Run Glover,8664,37.485387,-90.690022,NAD83,4.5,253.0,2.5,OTHER,Doe Run Glover - Post Office #2,"DOE RUN GLOVER - POST OFFICE: Hwy 49 Glover, MO 65439 (Remte site, see coordinates for location)",Missouri,Iron,Not in a City,,,,,,
29,099,0020,14129,2,Lead (TSP) LC,2009-01-01,,,POINT,NEIGHBORHOOD,500 M TO 4KM,HIGHEST CONCENTRATION; SOURCE ORIENTED,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2013-01-01,,,INDUSTRIAL,,1252,Missouri Dept Of Natural Resources,94582,38.26351,-90.37993,WGS84,20.0,142.0,2.0,OTHER,"Herculaneum, City Hall (Mott Street)","MOTT STREET: 747 Mott Street, Herculaneum, MO 63048",Missouri,Jefferson,Herculaneum,41180,"St. Louis, MO-IL",476,"St. Louis-St. Charles-Farmington, MO-IL",,
29,099,0024,14129,1,Lead (TSP) LC,2009-01-01,,All (2011-10-15 - Present),POINT,NEIGHBORHOOD,500 M TO 4KM,SOURCE ORIENTED,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2013-01-01,Y,Y,INDUSTRIAL,,1290,Doe Run Herculaneum,94586,38.25872,-90.38091,WGS84,20.0,141.0,2.0,OTHER,"Herculaneum, Church Street","CHURCH STREET: 951 Church Street, Herculaneum, MO 63048",Missouri,Jefferson,Herculaneum,41180,"St. Louis, MO-IL",476,"St. Louis-St. Charles-Farmington, MO-IL",,
29,099,0025,14129,1,Lead (TSP) LC,2010-01-01,,,POINT,NEIGHBORHOOD,500 M TO 4KM,SOURCE ORIENTED; UPWIND BACKGROUND,813,HI-VOL - ICP-MS  FRM; Heated ultrasonic 1.03M HNO3/2.23M HCl or Hot block 1:19 v/v HNO3,2016-07-01,Y,Y,SLAMS,,0588,Missouri Laboratory  Services Program,95657,38.243055,-90.373823,WGS84,10.0,176.2,5.0,,Ursuline North,"URSULINE NORTH: 210 Glennon Heights Road, Crystal City, MO 63019",Missouri,Jefferson,Not in a City,41180,"St. Louis, MO-IL",476,"St. Louis-St. Charles-Farmington, MO-IL",,
29,093,0027,14129,1,Lead (TSP) LC,2009-01-01,,All (2013-10-01 - Present),POINT,MIDDLE SCALE,100 M TO 500 M,SOURCE ORIENTED,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2016-04-01,Y,Y,INDUSTRIAL,,1289,Doe Run Glover,8664,37.485387,-90.690022,NAD83,4.5,253.0,2.5,OTHER,Doe Run Glover - Post Office #2,"DOE RUN GLOVER - POST OFFICE: Hwy 49 Glover, MO 65439 (Remte site, see coordinates for location)",Missouri,Iron,Not in a City,,,,,,
29,093,0029,14129,1,Lead (TSP) LC,2009-01-01,,All (2013-10-01 - Present),POINT,MIDDLE SCALE,100 M TO 500 M,SOURCE ORIENTED,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2016-04-01,Y,Y,INDUSTRIAL,,1289,Doe Run Glover,8666,37.472177,-90.689302,NAD83,4.5,255.0,2.0,OTHER,Doe Run Glover - Big Creek #5,"DOE RUN GLOVER - BIG CREEK: Glover Hwy 49, MO 65439 (Remote site, see coordinates for location)",Missouri,Iron,Not in a City,,,,,,
29,093,0033,14129,1,Lead (TSP) LC,2010-01-01,2019-05-01,,POINT,NEIGHBORHOOD,500 M TO 4KM,SOURCE ORIENTED,813,HI-VOL - ICP-MS  FRM; Heated ultrasonic 1.03M HNO3/2.23M HCl or Hot block 1:19 v/v HNO3,2016-07-01,,,,,0588,Missouri Laboratory  Services Program,95646,37.489726,-90.692572,NAD83,4.5,278.0,2.2,OTHER,Glover,"GLOVER: Highway 49, Approx. 0.4M S. Highway 21/49/72 Intersection, Glover, 63620",Missouri,Iron,Not in a City,,,,,,
29,093,0016,14129,1,Lead (TSP) LC,2009-01-01,,All (2011-11-29 - Present),POINT,MIDDLE SCALE,100 M TO 500 M,SOURCE ORIENTED,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2017-03-02,Y,Y,INDUSTRIAL,,1288,Doe Run Buick,8656,37.624064,-91.128396,WGS84,4.5,458.0,3.0,OTHER,Doe Run Buick - South #1,"DOE RUN BUICK - SOUTH#1:HC1 Box 1395 HWY KK Buick, MO 65439",Missouri,Iron,Not in a City,,,,,,
29,099,0005,14129,1,Lead (TSP) LC,2009-01-01,,,POINT,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE; SOURCE ORIENTED,813,HI-VOL - ICP-MS  FRM; Heated ultrasonic 1.03M HNO3/2.23M HCl or Hot block 1:19 v/v HNO3,2016-07-01,Y,Y,SLAMS,,0588,Missouri Laboratory  Services Program,8720,38.267085,-90.378853,WGS84,1.0,140.0,7.75,TOP OF BUILDING,,"DUNKLIN HIGH SCHOOL: 1 Black Cat Dr., Herculaneum, MO, 63048",Missouri,Jefferson,Herculaneum,41180,"St. Louis, MO-IL",476,"St. Louis-St. Charles-Farmington, MO-IL",,
29,099,0013,14129,1,Lead (TSP) LC,2010-01-01,,,POINT,NEIGHBORHOOD,500 M TO 4KM,SOURCE ORIENTED,813,HI-VOL - ICP-MS  FRM; Heated ultrasonic 1.03M HNO3/2.23M HCl or Hot block 1:19 v/v HNO3,2016-07-01,Y,,SLAMS,,0588,Missouri Laboratory  Services Program,8727,38.271754,-90.376683,NAD83,1.0,141.0,3.5,OTHER,"Herculaneum, Sherman","SHERMAN: 460 Sherman Street, Herculaneum, MO 63048",Missouri,Jefferson,Herculaneum,41180,"St. Louis, MO-IL",476,"St. Louis-St. Charles-Farmington, MO-IL",,
29,179,0034,14129,1,Lead (TSP) LC,2010-01-01,,,,NEIGHBORHOOD,500 M TO 4KM,SOURCE ORIENTED,813,HI-VOL - ICP-MS  FRM; Heated ultrasonic 1.03M HNO3/2.23M HCl or Hot block 1:19 v/v HNO3,2016-07-01,Y,Y,SLAMS,,0588,Missouri Laboratory  Services Program,95647,37.564915,-91.114356,WGS84,10.0,346.0,5.0,,Oates,"OATES: 13155 Highway KKK, Oates, MO",Missouri,Reynolds,Not in a City,,,,,,
29,099,9004,14129,1,Lead (TSP) LC,2009-01-01,2019-12-31,,POINT,NEIGHBORHOOD,500 M TO 4KM,SOURCE ORIENTED,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2013-01-04,,,,,1290,Doe Run Herculaneum,96091,38.271754,-90.376683,NAD83,1.0,141.0,3.35,OTHER,"Herculaneum, Sherman","SHERMAN: 460 Sherman Street, Herculaneum, MO 63048",Missouri,Jefferson,Herculaneum,41180,"St. Louis, MO-IL",476,"St. Louis-St. Charles-Farmington, MO-IL",,
29,099,0023,14129,1,Lead (TSP) LC,2009-01-01,,,POINT,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE; SOURCE ORIENTED,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2013-01-01,Y,Y,INDUSTRIAL,,1290,Doe Run Herculaneum,94585,38.26216,-90.38126,NAD83,20.0,141.0,2.5,OTHER,"Herculaneum, North Cross","NORTH CROSS: Herculaneum, MO 63048",Missouri,Jefferson,Herculaneum,41180,"St. Louis, MO-IL",476,"St. Louis-St. Charles-Farmington, MO-IL",,
29,187,0007,14129,1,Lead (TSP) LC,2009-11-27,,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,813,HI-VOL - ICP-MS  FRM; Heated ultrasonic 1.03M HNO3/2.23M HCl or Hot block 1:19 v/v HNO3,2016-07-01,Y,Y,SPM,,0588,Missouri Laboratory  Services Program,95449,37.814191,-90.507487,WGS84,10.0,286.0,2.5,OTHER,St. Joe State Park,"ST. JOE STATE PARK: 2800 Pimville Road, Park Hills, 63601",Missouri,Saint Francois,Park Hills,22100,"Farmington, MO",476,"St. Louis-St. Charles-Farmington, MO-IL",,
29,179,0002,14129,1,Lead (TSP) LC,2010-01-01,,,,NEIGHBORHOOD,500 M TO 4KM,SOURCE ORIENTED,813,HI-VOL - ICP-MS  FRM; Heated ultrasonic 1.03M HNO3/2.23M HCl or Hot block 1:19 v/v HNO3,2016-07-01,Y,Y,SLAMS,,0588,Missouri Laboratory  Services Program,95653,37.468956,-91.088595,WGS84,10.0,383.0,2.03,OTHER,Fletcher,"FLETCHER: Forest Rd 2236, Westfork, MO 64498",Missouri,Reynolds,Not in a City,,,,,,
39,029,0019,14129,1,Lead (TSP) LC,2010-01-01,,,POINT,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2010-07-01,Y,,SLAMS,,0807,"Ohio EPA, Northeast District Office",11951,40.631545,-80.547181,NAD83,5.0,209.0,2.0,GROUND LEVEL SUPPORT,Port Authority,"1250 GEORGE, COLUMBIANA PORT AUTHORITY",Ohio,Columbiana,East Liverpool,41400,"Salem, OH",566,"Youngstown-Warren, OH-PA",,
39,029,0020,14129,1,Lead (TSP) LC,2010-01-01,,,POINT,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2010-07-01,Y,,SLAMS,,0807,"Ohio EPA, Northeast District Office",11952,40.639509,-80.523951,NAD83,5.0,213.4,2.0,GROUND LEVEL SUPPORT,East Liverpool WTP,2220 MICHIGAN,Ohio,Columbiana,East Liverpool,41400,"Salem, OH",566,"Youngstown-Warren, OH-PA",,
39,035,0038,14129,1,Lead (TSP) LC,2010-01-01,,,AREA,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2010-07-01,Y,,SLAMS,,0229,Cleveland Air Pollution Control Agency,12000,41.477011,-81.682383,NAD83,5.0,202.0,4.27,TOP OF BUILDING,St Theodosius,2547 ST TIKHON,Ohio,Cuyahoga,Cleveland,17460,"Cleveland-Elyria, OH",184,"Cleveland-Akron-Canton, OH",,
39,051,0001,14129,1,Lead (TSP) LC,2010-01-01,,,POINT,MIDDLE SCALE,100 M TO 500 M,SOURCE ORIENTED,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2010-07-01,Y,Y,SLAMS,,0808,"Ohio EPA, Northwest District Office",12124,41.57588,-83.9959,NAD83,12.0,220.0,3.0,GROUND LEVEL SUPPORT,Delta,200 VAN BUREN,Ohio,Fulton,Delta,45780,"Toledo, OH",534,"Toledo-Port Clinton, OH",,
39,101,0004,14129,1,Lead (TSP) LC,2012-01-01,,,POINT,MIDDLE SCALE,100 M TO 500 M,POPULATION EXPOSURE,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2012-01-01,Y,,SPM,,0808,"Ohio EPA, Northwest District Office",96595,40.57665,-83.14022,NAD83,5.0,299.0,2.0,GROUND LEVEL SUPPORT,Marion Bellefontaine,640 BELLEFONTAINE AVE.,Ohio,Marion,Marion,32020,"Marion, OH",198,"Columbus-Marion-Zanesville, OH",,
39,029,0023,14129,1,Lead (TSP) LC,2016-02-01,,,POINT,MIDDLE SCALE,100 M TO 500 M,SOURCE ORIENTED,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2016-02-01,Y,Y,SLAMS,,0807,"Ohio EPA, Northeast District Office",101377,40.634688,-80.545695,NAD83,5.0,229.0,1.96,GROUND LEVEL SUPPORT,Eastside Elem,500 MARYLAND AVE.,Ohio,Columbiana,East Liverpool,41400,"Salem, OH",566,"Youngstown-Warren, OH-PA",,
39,035,0049,14129,1,Lead (TSP) LC,2010-01-01,,,POINT,NEIGHBORHOOD,500 M TO 4KM,SOURCE ORIENTED,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2010-07-01,Y,Y,SLAMS,,0229,Cleveland Air Pollution Control Agency,12011,41.446342,-81.6507,NAD83,5.0,213.0,3.0,GROUND LEVEL SUPPORT,Ferro,E. 56TH ST.,Ohio,Cuyahoga,Cleveland,17460,"Cleveland-Elyria, OH",184,"Cleveland-Akron-Canton, OH",,
39,167,0008,14129,1,Lead (TSP) LC,2010-01-01,,,POINT,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2010-07-01,Y,Y,SLAMS,,0809,"Ohio EPA, Southeast District Office",12754,39.43147,-81.50131,NAD83,5.0,270.0,7.0,TOP OF BUILDING,Washington Career,S.R. 676  WASHINGTON CAREER CENTER,Ohio,Washington,Marietta,31930,"Marietta, OH",425,"Parkersburg-Marietta-Vienna, WV-OH",,
39,029,0023,14129,2,Lead (TSP) LC,2016-02-01,,,POINT,MIDDLE SCALE,100 M TO 500 M,POPULATION EXPOSURE,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2016-02-01,,,SLAMS,,0807,"Ohio EPA, Northeast District Office",101377,40.634688,-80.545695,NAD83,5.0,229.0,1.97,GROUND LEVEL SUPPORT,Eastside Elem,500 MARYLAND AVE.,Ohio,Columbiana,East Liverpool,41400,"Salem, OH",566,"Youngstown-Warren, OH-PA",,
39,029,0020,14129,4,Lead (TSP) LC,2019-01-01,,,POINT,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2019-01-01,,,SLAMS,,0807,"Ohio EPA, Northeast District Office",11952,40.639509,-80.523951,NAD83,5.0,213.4,2.0,GROUND LEVEL SUPPORT,East Liverpool WTP,2220 MICHIGAN,Ohio,Columbiana,East Liverpool,41400,"Salem, OH",566,"Youngstown-Warren, OH-PA",,
39,035,0061,14129,1,Lead (TSP) LC,2010-01-01,2019-07-31,,POINT,MIDDLE SCALE,100 M TO 500 M,HIGHEST CONCENTRATION,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2010-07-01,,,,,0229,Cleveland Air Pollution Control Agency,12023,41.473092,-81.675956,NAD83,5.0,181.0,2.0,GROUND LEVEL SUPPORT,W 3rd,W. SIDE OF WEST 3RD.,Ohio,Cuyahoga,Cleveland,17460,"Cleveland-Elyria, OH",184,"Cleveland-Akron-Canton, OH",,
39,035,0042,14129,1,Lead (TSP) LC,2010-01-01,2019-09-16,,POINT,MIDDLE SCALE,100 M TO 500 M,POPULATION EXPOSURE,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2010-07-01,,,,,0229,Cleveland Air Pollution Control Agency,12004,41.4823,-81.708906,NAD83,5.0,208.0,5.56,TOP OF BUILDING,Cleveland Fire St4,"3136 LORAIN AVE., F.S. 4",Ohio,Cuyahoga,Cleveland,17460,"Cleveland-Elyria, OH",184,"Cleveland-Akron-Canton, OH",,
39,035,0042,14129,2,Lead (TSP) LC,2010-01-01,2019-09-16,,POINT,MIDDLE SCALE,100 M TO 500 M,QUALITY ASSURANCE,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2010-07-01,,,,,0229,Cleveland Air Pollution Control Agency,12004,41.4823,-81.708906,NAD83,5.0,208.0,5.56,TOP OF BUILDING,Cleveland Fire St4,"3136 LORAIN AVE., F.S. 4",Ohio,Cuyahoga,Cleveland,17460,"Cleveland-Elyria, OH",184,"Cleveland-Akron-Canton, OH",,
39,035,0049,14129,2,Lead (TSP) LC,2010-01-01,,,POINT,NEIGHBORHOOD,500 M TO 4KM,QUALITY ASSURANCE,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2010-07-01,,,SLAMS,,0229,Cleveland Air Pollution Control Agency,12011,41.446342,-81.6507,NAD83,5.0,213.0,3.0,GROUND LEVEL SUPPORT,Ferro,E. 56TH ST.,Ohio,Cuyahoga,Cleveland,17460,"Cleveland-Elyria, OH",184,"Cleveland-Akron-Canton, OH",,
39,151,0024,14129,1,Lead (TSP) LC,2017-06-06,,,POINT,MICROSCALE,0 M TO 100 M,SOURCE ORIENTED,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2017-06-06,Y,,SLAMS,,0151,Canton City Health Department Air Pollution Control,103970,40.80032,-81.33137,NAD83,5.0,320.0,5.1,GROUND LEVEL SUPPORT,Republic Steel,"3150 Georgetown Rd., NE",Ohio,Stark,Canton,15940,"Canton-Massillon, OH",184,"Cleveland-Akron-Canton, OH",,
39,167,0008,14129,2,Lead (TSP) LC,2014-08-01,,,POINT,NEIGHBORHOOD,500 M TO 4KM,QUALITY ASSURANCE,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2014-08-01,,,SLAMS,,0809,"Ohio EPA, Southeast District Office",12754,39.43147,-81.50131,NAD83,5.0,270.0,7.0,TOP OF BUILDING,Washington Career,S.R. 676  WASHINGTON CAREER CENTER,Ohio,Washington,Marietta,31930,"Marietta, OH",425,"Parkersburg-Marietta-Vienna, WV-OH",,
39,049,0039,14129,1,Lead (TSP) LC,2014-10-01,2019-10-09,,POINT,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2014-10-01,,,,,0805,"Ohio EPA, Central District Office",97793,39.928531,-82.980105,NAD83,5.0,235.0,6.0,TOP OF BUILDING,Barack Rec Center,580 E. WOODROW AVE.,Ohio,Franklin,Columbus,18140,"Columbus, OH",198,"Columbus-Marion-Zanesville, OH",,
39,101,0003,14129,4,Lead (TSP) LC,2019-01-01,,,POINT,MIDDLE SCALE,100 M TO 500 M,POPULATION EXPOSURE,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2019-01-01,,,SLAMS,,0808,"Ohio EPA, Northwest District Office",95497,40.57158,-83.135648,NAD83,10.0,247.0,2.0,GROUND LEVEL SUPPORT,Marion Hawthorne,HAWTHORNE AVE.,Ohio,Marion,Marion,32020,"Marion, OH",198,"Columbus-Marion-Zanesville, OH",,
39,051,0001,14129,2,Lead (TSP) LC,2010-01-01,,,POINT,MIDDLE SCALE,100 M TO 500 M,QUALITY ASSURANCE,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2010-07-01,,,SLAMS,,0808,"Ohio EPA, Northwest District Office",12124,41.57588,-83.9959,NAD83,12.0,220.0,3.0,GROUND LEVEL SUPPORT,Delta,200 VAN BUREN,Ohio,Fulton,Delta,45780,"Toledo, OH",534,"Toledo-Port Clinton, OH",,
39,101,0003,14129,1,Lead (TSP) LC,2010-03-12,,,POINT,MIDDLE SCALE,100 M TO 500 M,POPULATION EXPOSURE,192,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid,2010-07-01,Y,,SLAMS,,0808,"Ohio EPA, Northwest District Office",95497,40.57158,-83.135648,NAD83,10.0,247.0,2.0,GROUND LEVEL SUPPORT,Marion Hawthorne,HAWTHORNE AVE.,Ohio,Marion,Marion,32020,"Marion, OH",198,"Columbus-Marion-Zanesville, OH",,
